"datetime","Coalemissions","CoalPercentage","Fuel  Gasemissions","Fuel  GasPercentage","Diesel enginesemissions","Diesel enginesPercentage","Gas turbineemissions","Gas turbinePercentage","Steam turbineemissions","Steam turbinePercentage","Combined cycleemissions","Combined cyclePercentage","Cogenerationemissions","CogenerationPercentage","Nonrenewable wasteemissions","Nonrenewable wastePercentage","Total tCO2 eqemissions","Total tCO2 eqPercentage","tCO2 eqMWhemissions","tCO2 eqMWhPercentage"
2013-07-25T00:00:00.000+02:00,205075.427,0.684313756111052,NA,NA,8293.856,0.0276756695574462,2004.06,0.00668732400626387,6110.598,0.0203903818738102,44869.495,0.14972448482702,32396.778,0.108104423642506,930.196,0.00310395998190205,299680.41,1,834591.797,1
2013-07-26T00:00:00.000+02:00,199328.742,0.695908240751054,NA,NA,8227.844,0.0287255334366888,2405.722,0.00839899829777738,6468.565,0.0225834350037379,36269,0.126624468355898,32766.061,0.114394801462459,963.699,0.00336452269238497,286429.633,1,826188.85,1
2013-07-27T00:00:00.000+02:00,138944.821,0.685928024664354,NA,NA,7770.483,0.0383604945943105,2258.078,0.0111474394722351,6405.312,0.0316210634977095,21034.963,0.103843169652777,25267.602,0.124738412005044,883.465,0.0043613961135701,202564.724,1,718875.127,1
2013-07-28T00:00:00.000+02:00,88922.16,0.591041280099975,NA,NA,7671.103,0.0509877238350796,1476.19,0.00981183123836378,5140.204,0.0341655303035263,21155.581,0.140615361519544,25175.349,0.167333660135152,909.412,0.00604461286835901,150449.999,1,661699.846,1
2013-07-29T00:00:00.000+02:00,158308.594,0.657810160983087,NA,NA,8031.697,0.0333736265545848,2085.155,0.00866431892020145,6314.369,0.0262377170022533,32474.532,0.134939465906509,32492.382,0.13501363693587,953.272,0.00396107369749408,240660.001,1,765556.898,1
2013-07-30T00:00:00.000+02:00,195591.863,0.690636223360693,NA,NA,8047.587,0.0284160854526275,2474.338,0.00873690462081161,6127.562,0.0216364638752303,37507.451,0.132439069341685,32538.631,0.114894131496499,917.903,0.0032411218524538,283205.335,1,773079.305,1
2013-07-31T00:00:00.000+02:00,187265.052,0.688815885709467,NA,NA,7932.147,0.029176767384139,2498.444,0.00919001115464674,6524.623,0.0239994805366319,35320.097,0.129917694938612,31486.786,0.115817650731405,838.027,0.00308250954509893,271865.176,1,787355.31,1
2013-08-01T00:00:00.000+02:00,166834.31,0.687235551625809,NA,NA,8246.54,0.0339697240088343,2498.275,0.0102910690117516,6796.295,0.0279957734313567,32183.089,0.132570829836725,25245.269,0.103992076732639,957.688,0.00394497535288405,242761.466,1,811582.432,1
2013-08-02T00:00:00.000+02:00,137461.821,0.640148682597657,NA,NA,8041.958,0.0374507538293538,2181.158,0.0101574779824672,6211.33,0.0289256659613094,34307.972,0.159769475761545,25627.907,0.119347108778555,902.063,0.00420083508911242,214734.209,1,794724.246,1
2013-08-03T00:00:00.000+02:00,151332.943,0.683385860779012,NA,NA,7769.285,0.0350843604314393,1878.473,0.00848276563322457,5224.556,0.0235929311124819,29227.194,0.131983497670069,25192.312,0.113762869338591,821.058,0.00370771503518235,221445.821,1,678799.77,1
2013-08-04T00:00:00.000+02:00,145593.632,0.698407158606564,NA,NA,7452.07,0.0357472985799078,1376.548,0.00660324881081027,4880.827,0.0234131429369122,23625.574,0.113330986947211,24646.57,0.118228666231074,890.042,0.00426949788752095,208465.263,1,631429.866,1
2013-08-05T00:00:00.000+02:00,178471.485,0.699805160368231,NA,NA,7883.738,0.0309129524830878,1949.75,0.0076451715041647,6106.941,0.0239459475885704,35223.634,0.138115513747879,24557.392,0.0962920751557904,837.31,0.00328317915227703,255030.25,1,746229.017,1
2013-08-06T00:00:00.000+02:00,197017.014,0.713237329404925,NA,NA,8398.827,0.0304052772803367,1839.326,0.00665869377222945,6268.09,0.0226916228263906,37659.385,0.136333805081585,24203.647,0.0876215926617359,842.963,0.00305167897279757,276229.252,1,768416.443,1
2013-08-07T00:00:00.000+02:00,170844.777,0.694528487715977,NA,NA,8468.268,0.0344257136266659,2158.114,0.00877329514579586,6096.484,0.0247837943146758,32904.773,0.133766467032981,24728.532,0.100527919173064,785.761,0.00319432299084094,245986.709,1,762527.452,1
2013-08-08T00:00:00.000+02:00,145288.43,0.656126194865724,NA,NA,8445.638,0.0381407130915611,1760.288,0.00794950476997924,5928.261,0.0267721754037873,33775.561,0.152531280834855,25320.639,0.114348640966377,914.851,0.00413149006771635,221433.668,1,746454.575,1
2013-08-09T00:00:00.000+02:00,128422.454,0.62369615960916,NA,NA,8222.862,0.0399351304281734,1777.334,0.00863179573054092,6083.978,0.0295474318980591,34818.66,0.169100214552333,25702.349,0.124825962009995,877.838,0.00426330577173822,205905.475,1,742155.779,1
2013-08-10T00:00:00.000+02:00,96473.809,0.600220874053951,NA,NA,7880.04,0.0490264098142958,3013.191,0.0187468511346069,5879.224,0.0365781449350566,22073.332,0.137331310576978,24608.525,0.153104252208789,802.392,0.00499215727632251,160730.513,1,679951.389,1
2013-08-11T00:00:00.000+02:00,94738.36,0.592947244224971,NA,NA,7486.136,0.046854132909767,1967.341,0.0123131688621251,5589.029,0.0349805437147471,24862.147,0.155606889850807,24277.621,0.151948465946511,854.727,0.00534955449107075,159775.361,1,641846.149,1
2013-08-12T00:00:00.000+02:00,109984.458,0.576074448303402,NA,NA,8438.195,0.0441974131408779,3115.229,0.016316885677736,6936.195,0.0363302668450648,36736.788,0.192419231447584,24747.037,0.129619547581158,962.661,0.00504220700417691,190920.563,1,740721.177,1
2013-08-13T00:00:00.000+02:00,119685.144,0.599434175087287,NA,NA,8559.664,0.0428704428752189,3116.229,0.0156074020347762,7017.425,0.0351462531232106,36049.561,0.180551555005806,24420.825,0.12230989243599,814.683,0.00408027943771064,199663.531,1,758461.806,1
2013-08-14T00:00:00.000+02:00,114258.954,0.577473056056327,NA,NA,8856.387,0.0447608234406515,2958.094,0.0149504220236594,7027.443,0.0355172075658214,39562.054,0.199949495662681,24230.401,0.122462207337731,966.901,0.00488678791312862,197860.234,1,750740.642,1
2013-08-15T00:00:00.000+02:00,123162.392,0.622215610173062,NA,NA,8399.357,0.0424334974008655,1854.496,0.00936890183330885,5697.034,0.028781379030757,34013.36,0.17183527538533,23671.156,0.119586527468886,1143.867,0.00577880870778987,197941.662,1,669264.381,1
2013-08-16T00:00:00.000+02:00,125030.829,0.606532055152109,NA,NA,8781.063,0.0425974636048373,3938.215,0.0191045173153324,5537.416,0.0268623373417141,37952.794,0.184111281415119,23702.911,0.114984243781328,1197.285,0.00580810138956043,206140.513,1,697057.546,1
2013-08-17T00:00:00.000+02:00,128487.405,0.62889811271838,NA,NA,8603.719,0.0421120081105169,3261.273,0.0159627197292949,5148.227,0.0251986585311285,34030.571,0.166567002241417,23619.775,0.115610023568713,1154.628,0.00565147510055011,204305.598,1,662082.281,1
2013-08-18T00:00:00.000+02:00,109606.042,0.593389971954774,NA,NA,7870.442,0.0426093422628259,1625.672,0.00880113399667932,4633.124,0.0250830088401786,36335.152,0.19671283108875,23415.229,0.126766388294768,1225.991,0.00663732356202412,184711.652,1,635536.742,1
2013-08-19T00:00:00.000+02:00,125890.867,0.587246917109029,NA,NA,8445.008,0.0393936830458169,3648.141,0.0170175931462054,6382.519,0.0297727285184222,45103.812,0.210397109639933,23804.047,0.111039454637074,1100.281,0.00513251390351962,214374.675,1,773009.138,1
2013-08-20T00:00:00.000+02:00,157017.725,0.637632818795882,NA,NA,8683.38,0.0352623123668094,4141.013,0.0168162275428484,6575.022,0.0267004875500835,45556.88,0.185001800337801,23392.879,0.094996073701367,884.11,0.00359027970520925,246251.009,1,793836.024,1
2013-08-21T00:00:00.000+02:00,194531.574,0.678186614159023,NA,NA,8343.06,0.029086032137516,3725.811,0.0129891261101215,6927.336,0.0241504576885905,48753.1,0.169965724015353,23632.974,0.0823905666828574,926.92,0.00323147920653889,286840.775,1,784666.725,1
2013-08-22T00:00:00.000+02:00,196653.063,0.686715908534567,NA,NA,8448.683,0.0295029476467679,2979.673,0.0104050698225378,7029.995,0.0245488645321455,45992.373,0.16060616462585,24101.311,0.0841621962442515,1162.322,0.00405884859387985,286367.42,1,775202.828,1
2013-08-23T00:00:00.000+02:00,197394.803,0.695753916005453,NA,NA,8356.085,0.0294525426853534,2675.022,0.00942860198756468,6851.386,0.024148957151445,42995.876,0.151546791731314,24248.228,0.0854672936206586,1192.135,0.00420189681821137,283713.535,1,758744.761,1
2013-08-24T00:00:00.000+02:00,128066.474,0.672667295168574,NA,NA,8216.461,0.0431568421000494,2305.351,0.0121088226539615,5891.076,0.0309427911519802,21576.047,0.113327873584776,23195.48,0.12183392190322,1135.168,0.00596245343743844,190386.057,1,712783.077,1
2013-08-25T00:00:00.000+02:00,92411.59,0.605067522566581,NA,NA,7733.462,0.0506350631257702,1342.157,0.00878781125706629,4950.554,0.0324138935831758,22148.986,0.145021117874737,22953.791,0.150290601578017,1188.844,0.00778399001465232,152729.384,1,636015.779,1
2013-08-26T00:00:00.000+02:00,130458.891,0.617751961425319,NA,NA,7735.251,0.0366281396441363,3312.722,0.0156864779201351,6199.358,0.0293553435470929,38474.353,0.182184647195262,23815.482,0.112771621811421,1187.232,0.00562180845663409,211183.289,1,747150.577,1
2013-08-27T00:00:00.000+02:00,139550.957,0.615975627748463,NA,NA,7682.882,0.0339121147185495,3020.477,0.0133323357730524,6781.219,0.0299321890743093,43864.652,0.193617852091605,24485.85,0.10808013896103,1166.688,0.00514974163299073,226552.725,1,762291.586,1
2013-08-28T00:00:00.000+02:00,150166.166,0.640105048963127,NA,NA,8146.391,0.0347251724461539,2470.661,0.0105315506315603,6830.763,0.0291171173976068,40847.657,0.174119058776622,25009.032,0.106604623926274,1125.458,0.00479742785865588,234596.128,1,770301.802,1
2013-08-29T00:00:00.000+02:00,156180.282,0.651919482621137,NA,NA,7918.784,0.0330541698488452,2550.293,0.0106452983168023,6756.997,0.0282046999269253,39474.36,0.164771788208197,25509.672,0.106481125268265,1179.507,0.00492343580982911,239569.895,1,752750.498,1
2013-08-30T00:00:00.000+02:00,163489.356,0.663669257277822,NA,NA,7946.639,0.032258613845081,2490.295,0.0101091121372616,6278.148,0.0254855357081488,38633.153,0.156827554925413,26312.181,0.106811758568733,1191.842,0.00483816753753996,246341.614,1,744111.577,1
2013-08-31T00:00:00.000+02:00,115826.587,0.647653275259215,NA,NA,7677.529,0.0429294942684239,2032.207,0.0113632418397574,5468.244,0.0305761071636908,21687.512,0.121267392425398,25064.615,0.140150723752753,1083.731,0.0060597652907613,178840.425,1,685178.66,1
2013-09-01T00:00:00.000+02:00,50337.073,0.462003724972483,NA,NA,7258.186,0.0666170829706988,1373.642,0.0126075610470766,4957.971,0.0455052495862353,18909.867,0.173558541886896,24935.919,0.228866852540514,1181.167,0.0108409869960967,108953.825,1,631340.467,1
2013-09-02T00:00:00.000+02:00,137628.738,0.610559473378908,NA,NA,7641.65,0.0339004910424009,2043.433,0.00906523880474064,6183.189,0.027430351207916,39168.94,0.173764344036999,31538.786,0.139914852457414,1209.403,0.00536524907162101,225414.139,1,749099.924,1
2013-09-03T00:00:00.000+02:00,177187.886,0.654985432545782,NA,NA,7992.9,0.0295462245302434,1833.848,0.00677892689290969,6247.813,0.0230954078896238,43567.531,0.16104993846468,32496.671,0.120125853926791,1195.224,0.00441821574997006,270521.873,1,788745.783,1
2013-09-04T00:00:00.000+02:00,171527.122,0.638807910288517,NA,NA,7769.271,0.0289346181181491,1936.499,0.00721198411680809,6324.508,0.0235539761407704,47246.479,0.175957155734708,32569.14,0.121295244861009,1138.249,0.00423911074003792,268511.268,1,814602.926,1
2013-09-05T00:00:00.000+02:00,185897.756,0.672706921592207,NA,NA,7841.724,0.0283767923052053,2012.783,0.00728364389596573,6330.655,0.0229086973847727,40372.401,0.146095327767142,32676.332,0.118245616201225,1211.211,0.00438300085348324,276342.862,1,799431.803,1
2013-09-06T00:00:00.000+02:00,187918.193,0.659167425091822,NA,NA,7856.397,0.0275581671913433,2345.042,0.00822578842524405,6422.999,0.022530185314188,46303.081,0.16241898769529,33030.021,0.115860596282441,1208.429,0.00423884999967133,285084.162,1,776069.983,1
2013-09-07T00:00:00.000+02:00,165538.785,0.71200866831539,NA,NA,7330.371,0.0315290926773913,1749.112,0.00752320917333342,5779.986,0.0248606399687034,25373.994,0.109137587773057,25573.477,0.109995595914059,1149.738,0.00494520617806636,232495.463,1,668266.381,1
2013-09-08T00:00:00.000+02:00,143263.752,0.70272250258799,0.001,4.9050963190465e-09,6994.716,0.0343097557043756,1061.699,0.00520773585683535,4950.96,0.0242849356717464,20713.865,0.101603502964726,25686.122,0.125992902472779,1198.48,0.00587865983645085,203869.595,1,601435.272,1
2013-09-09T00:00:00.000+02:00,177507.948,0.668445832895113,NA,NA,7310.456,0.0275291552002115,1681.813,0.00633324256308134,5521.909,0.0207939819161,40222.688,0.151467517282326,32104.318,0.120895981429742,1204.095,0.00453428871342618,265553.227,1,724593.192,1
2013-09-10T00:00:00.000+02:00,178353.529,0.677762643341635,NA,NA,6848.593,0.026025391932957,2638.217,0.0100255090978819,6695.581,0.0254439298325744,35024.531,0.133096994746659,32432.655,0.12324758644606,1157.321,0.00439794460223315,263150.427,1,780724.368,1
2013-09-11T00:00:00.000+02:00,129145.61,0.63308849827534,NA,NA,7012.218,0.0343748003760973,3625.523,0.0177727830743353,6773.284,0.0332035149778021,23634.91,0.115861388387672,32678.971,0.160196546174302,1122.465,0.00550246873445121,203992.981,1,772558.3,1
2013-09-12T00:00:00.000+02:00,148202.011,0.640620022375404,NA,NA,7276.355,0.0314528707907437,3411.058,0.0147446855649199,7162.377,0.0309601879423963,30668.599,0.132568501905162,33435.524,0.144528849429805,1185.598,0.00512488199156916,231341.522,1,776366.901,1
2013-09-13T00:00:00.000+02:00,165364.265,0.643312635547672,NA,NA,7615.914,0.0296280076438789,2534.315,0.00985918488470286,6794.504,0.0264324960140524,40105.406,0.1560210994411,33425.22,0.130033332001692,1211.545,0.00471324446690223,257051.169,1,774182.059,1
2013-09-14T00:00:00.000+02:00,168003.489,0.704552705321151,NA,NA,7310.215,0.0306566951995221,1952.381,0.00818765921800359,5629.729,0.0236092763357726,29016.207,0.121684658227595,25391.174,0.106482433427201,1150.916,0.00482657227075443,238454.111,1,675055.007,1
2013-09-15T00:00:00.000+02:00,116867.082,0.641911519292883,NA,NA,7174.632,0.0394078370801398,1459.674,0.00801749764756102,5229.294,0.028722750657616,25049.414,0.137587994180743,25081.408,0.137763726446808,1199.541,0.00658867469424884,182061.045,1,648697.81,1
2013-09-16T00:00:00.000+02:00,160540.91,0.641257058985317,NA,NA,7693.024,0.0307286531821918,2606.431,0.0104110053786799,6718.615,0.0268365197092419,39663.367,0.158429487361666,31912.597,0.127470176273472,1218.495,0.00486709910943145,250353.439,1,745614.165,1
2013-09-17T00:00:00.000+02:00,162421.744,0.647903246530043,NA,NA,7468.015,0.0297900456212012,2786.99,0.011117353037699,6909.806,0.0275633399201327,37552.103,0.149796011596394,32331.348,0.128970326373867,1218.264,0.00485967692066326,250688.27,1,782987.01,1
2013-09-18T00:00:00.000+02:00,182077.969,0.669005108348952,NA,NA,7698.145,0.0282851261912469,2597.678,0.00954459159112045,6779.886,0.0249111871849995,39168.44,0.143915744392225,32626.789,0.119879898869167,1213.393,0.00445834342228883,272162.3,1,776619.087,1
2013-09-19T00:00:00.000+02:00,174805.993,0.676475887334791,NA,NA,7669.694,0.029680693237081,2321.099,0.00898234367523599,6853.878,0.0265235940837246,33265.502,0.128733057699499,32291.894,0.12496532454337,1198.775,0.00463909942629807,258406.835,1,793322.941,1
2013-09-20T00:00:00.000+02:00,173445.969,0.681092041827257,NA,NA,7421.717,0.0291437870510214,2378.463,0.00933980899308523,6638.153,0.0260668680096666,30747.41,0.120739711499434,32823.949,0.128893917651345,1202.973,0.0047238649681911,254658.634,1,772123.928,1
2013-09-21T00:00:00.000+02:00,168521.907,0.718041709715341,NA,NA,7365.524,0.0313831806206025,1774.993,0.00756292775901688,5385.007,0.0229445518505145,24882.259,0.10601885601698,25562.24,0.108916133460048,1204.613,0.0051326405774967,234696.543,1,679258.203,1
2013-09-22T00:00:00.000+02:00,150776.166,0.689887323408513,NA,NA,6870.323,0.0314356630173362,1698.572,0.0077719398349514,4382.502,0.0200524569288521,28075.946,0.128463534734674,25561.382,0.116957964102911,1186.981,0.00543111797276209,218551.872,1,622880.84,1
2013-09-23T00:00:00.000+02:00,168485.82,0.647757140523208,NA,NA,7558.147,0.0290578975036241,1979.326,0.00760967629159083,5370.257,0.0206463803196895,42957.062,0.165151842727169,32604.213,0.125349491024762,1151.64,0.00442757160995595,260106.465,1,728700.741,1
2013-09-24T00:00:00.000+02:00,171481.058,0.63571413604943,NA,NA,7454.38,0.0276348583146959,2312.549,0.00857307568983493,5598.122,0.0207533434435033,48696.06,0.180525908067999,33072.171,0.122605067053785,1131.208,0.00419361138075206,269745.548,1,737435.931,1
2013-09-25T00:00:00.000+02:00,159328.998,0.616978156047826,NA,NA,7660.075,0.029662515976458,2147.8,0.00831704021360582,5815.249,0.0225186981027708,49426.645,0.191397427176003,32727.902,0.126733996201206,1134.237,0.00439216628213038,258240.906,1,742268.348,1
2013-09-26T00:00:00.000+02:00,159598.748,0.642526801720177,NA,NA,7625.71,0.0307002599866609,2176.727,0.00876326070883686,5450.37,0.0219425831854997,39537.724,0.159174477665797,32856.756,0.132277643854576,1146.324,0.00461497287845316,248392.359,1,740469.257,1
2013-09-27T00:00:00.000+02:00,159615.153,0.656015516368341,NA,NA,7700.713,0.0316497971536537,2240.035,0.0092065050816833,5791.097,0.0238013084434042,33880.482,0.13924819465003,32938.425,0.135376356684223,1144.122,0.00470232161866473,243310.027,1,735290.238,1
2013-09-28T00:00:00.000+02:00,84146.775,0.566392616816543,NA,NA,7657.851,0.0515450564454928,2064.253,0.0138945034844342,6509.852,0.0438178659772571,21642.231,0.145674030286224,25303.053,0.170315052503411,1242.143,0.0083608744866378,148566.158,1,649917.382,1
2013-09-29T00:00:00.000+02:00,49972.839,0.445567769588873,NA,NA,7301.449,0.0651011711721423,1725.409,0.0153840897404001,5850.742,0.0521663790880471,20790.68,0.185373837092505,25256.638,0.225193206673201,1257.66,0.0112135466448313,112155.417,1,625952.932,1
2013-09-30T00:00:00.000+02:00,101632.547,0.536350626062179,NA,NA,7509.229,0.0396288373585114,4455.992,0.0235158339476434,5935.382,0.0313230942802032,36332.678,0.191740295476562,32358.103,0.170765068027218,1265.075,0.00667624484768261,189489.006,1,710161.455,1
2013-10-01T00:00:00.000+02:00,117369.391,0.546809559083878,NA,NA,7512.229,0.0349985510892454,4772.705,0.0222354456681761,6145.038,0.0286289763515402,46236.737,0.215411271687073,31420.615,0.146384781312313,1187.285,0.00553141480777473,214644,1,749129.45,1
2013-10-02T00:00:00.000+02:00,136411.621,0.558911698728926,NA,NA,7574.369,0.0310340381087453,4281.649,0.0175429607712895,6233.071,0.0255384128959805,56314.268,0.230733297939154,32035.218,0.131256105456964,1216.302,0.00498348609894013,244066.498,1,728581.806,1
2013-10-03T00:00:00.000+02:00,138434.27,0.601498239276084,NA,NA,7255.015,0.0315231101982304,3327.444,0.0144577762954922,7237.526,0.0314471203244318,41119.572,0.178664937213785,31647.02,0.137506607347552,1128.239,0.00490220934442468,230149.086,1,780684.669,1
2013-10-04T00:00:00.000+02:00,159953.938,0.59957901181016,NA,NA,7552.037,0.0283084176496722,2549.316,0.00955597834716536,6804.957,0.025508027151358,56482.25,0.211720774513313,32250.511,0.12088936200966,1184.071,0.00443842851867184,266777.08,1,748643.074,1
2013-10-05T00:00:00.000+02:00,154042.469,0.644929649514363,NA,NA,7122.322,0.0298190275773133,1538.67,0.00644195013401313,5780.371,0.0242006809374951,43276.164,0.181184328335104,25854.674,0.108245771113472,1236.915,0.00517859238823975,238851.585,1,666603.602,1
2013-10-06T00:00:00.000+02:00,131619.076,0.659012276961182,NA,NA,6678.52,0.033439124522731,1334.783,0.00668321348859095,5118.828,0.0256297992522957,28470.978,0.142553227156007,25272.806,0.126540087754895,1226.745,0.00614227086429892,199721.736,1,624975.219,1
2013-10-07T00:00:00.000+02:00,160360.711,0.618941906673585,0.001,3.85968547291852e-09,6850.558,0.0264409991939857,3137.627,0.0121102533513369,5520.176,0.0213061431151535,49529.333,0.191167647063444,32431.595,0.125175756085077,1258.468,0.00485729065773282,259088.469,1,712581.987,1
2013-10-08T00:00:00.000+02:00,165670.957,0.620659606560502,NA,NA,6767.174,0.025352129476541,2566.79,0.00961606608890074,6192.797,0.0232003183848878,51497.899,0.192928599621915,32990.625,0.123594072874735,1241,0.00464920699251821,266927.242,1,743866.402,1
2013-10-09T00:00:00.000+02:00,155998.657,0.645710259191282,NA,NA,6810.011,0.0281880245155282,2415.33,0.0099975435066244,6777.473,0.028053343096998,35563.315,0.147203814365858,32838.688,0.13592602749126,1188.873,0.00492098783244984,241592.347,1,747510.384,1
2013-10-10T00:00:00.000+02:00,166971.985,0.64424070607016,NA,NA,6889.383,0.0265818302891216,3177.156,0.01225866258184,7180.995,0.0277069790425399,40589.855,0.156610923949221,33131.535,0.127833920771728,1235.488,0.00476697729539006,259176.397,1,765629.379,1
2013-10-11T00:00:00.000+02:00,166344.863,0.639667773024222,NA,NA,7086.47,0.0272505348331854,2056.04,0.00790636094394283,6286.689,0.0241750317972,43510.001,0.167314727620724,33514.169,0.128876440560641,1250.609,0.00480913122008492,260048.841,1,756083.688,1
2013-10-12T00:00:00.000+02:00,163999.13,0.689939869864787,NA,NA,6917.524,0.0291018349203837,1854.519,0.00780191088526978,6202.778,0.0260949179798708,33645.562,0.141545962273139,23854.222,0.100354061770972,1226.878,0.0051614423055779,237700.613,1,631522.777,1
2013-10-13T00:00:00.000+02:00,149098.331,0.692156944458416,NA,NA,6670.871,0.0309680843324548,1427.838,0.00662843091960309,5408.709,0.0251087686213251,28138.556,0.130627196238917,23414.114,0.108694990042786,1252.742,0.00581558538649722,215411.161,1,591080.638,1
2013-10-14T00:00:00.000+02:00,153833.587,0.604793881690301,NA,NA,6990.221,0.0274819236482021,1993.276,0.00783652746340834,6339.555,0.0249238423897582,52671.071,0.20707533448385,31299.926,0.123055076016391,1229.413,0.00483341430808941,254357.049,1,699064.103,1
2013-10-15T00:00:00.000+02:00,155120.6,0.661264722035261,NA,NA,6946.445,0.0296120503792419,2038.857,0.00869145817753829,6634.897,0.0282839501680472,30374.125,0.129482076043989,32234.313,0.137411884855671,1232.459,0.00525385834025175,234581.696,1,755191.311,1
2013-10-16T00:00:00.000+02:00,150479.176,0.615927621035342,NA,NA,7278.745,0.0297926943191986,2075.742,0.00849623759199175,6488.792,0.0265593308402563,44513.055,0.182196771672682,32247.725,0.131993443019996,1229.848,0.0050339015205338,244313.083,1,766040.602,1
2013-10-17T00:00:00.000+02:00,168446.839,0.620253824042445,NA,NA,7274.694,0.0267868295957672,2277.642,0.00838671814019427,6822.895,0.0251232183394672,53042.09,0.195311229067965,32465.492,0.119544217522654,1247.616,0.00459396329150789,271577.268,1,718078.512,1
2013-10-18T00:00:00.000+02:00,147124.097,0.640226502451981,NA,NA,7014.117,0.0305226926538009,3116.799,0.0135630896862248,7016.47,0.0305329319891034,31336.478,0.136364090711146,32985.215,0.143538749006403,1206.897,0.00525194350134084,229800.073,1,731940.667,1
2013-10-19T00:00:00.000+02:00,86601.373,0.566868142767471,NA,NA,6970.7,0.0456282345868721,2046.499,0.0133958047905948,6795.327,0.0444802924312488,23707.918,0.155185339215621,25505.594,0.166952418883257,1144.224,0.00748976732493568,152771.635,1,643074.43,1
2013-10-20T00:00:00.000+02:00,90415.722,0.594507895556104,NA,NA,6899.017,0.0453629079915524,1062.949,0.00698917797806741,5808.053,0.0381895237899921,21816.139,0.143447031104275,24985.721,0.164287892438241,1097.38,0.00721557114176843,152084.981,1,589620.829,1
2013-10-21T00:00:00.000+02:00,102747.309,0.56989871561322,NA,NA,7215.331,0.0400205894406855,2874.107,0.0159415356351081,6876.627,0.0381419322140222,27960.921,0.155088178175671,31524.347,0.174853093873685,1091.831,0.00605595504760809,180290.473,1,683012.334,1
2013-10-22T00:00:00.000+02:00,73898.887,0.50028744282082,NA,NA,7103.14,0.0480874867113801,2513.079,0.0170132720201416,6918.331,0.0468363498435099,25758.216,0.174380326110545,30463.653,0.206235623797024,1057.55,0.00715949869657926,147712.856,1,731030.826,1
2013-10-23T00:00:00.000+02:00,88366.058,0.495006230343323,NA,NA,7015.508,0.0392992541211177,2441.982,0.0136794186789033,6886.617,0.0385772365333785,41434.068,0.232104071095589,31260.422,0.175113657929173,1110.387,0.00622013129851545,178515.042,1,705859.98,1
2013-10-24T00:00:00.000+02:00,76738.268,0.49144599534713,3.92,2.51044016495231e-05,7205.319,0.0461441893339134,2671.132,0.0171064210680852,7051.902,0.0451616786227233,30294.115,0.194009089432868,31066.092,0.198952972257408,1117.168,0.00715454953622308,156147.916,1,704930.058,1
2013-10-25T00:00:00.000+02:00,85481.443,0.508332510310032,NA,NA,7305.546,0.043443891528193,2273.926,0.0135223560959219,7010.791,0.0416910719241015,33328.293,0.198193365138189,31689.957,0.188450672193577,1070.532,0.00636613280998566,168160.488,1,710773.373,1
2013-10-26T00:00:00.000+02:00,87016.388,0.54292970917264,NA,NA,6984.912,0.0435816324708454,1495.092,0.00932847114668033,5959.776,0.037185402942881,32750.729,0.204344769759484,24974.71,0.155827107383163,1090.315,0.0068029071243059,160271.922,1,625135.256,1
2013-10-27T00:00:00.000+02:00,68631.944,0.514935103433449,NA,NA,6782.632,0.0508890628316025,1163.792,0.00873175549121879,5507.093,0.0413188864877939,24248.378,0.181931915457959,25819.692,0.193721246926064,1129.175,0.00847202937191266,133282.706,1,613128.247,1
2013-10-28T00:00:00.000+01:00,98040.877,0.555207096312285,NA,NA,6651.578,0.0376679954349519,2214.294,0.012539583281387,6555.652,0.0371247649218175,30615.07,0.173373644118844,31401.683,0.177828246454271,1105.183,0.006258669476444,176584.337,1,689965.075,1
2013-10-29T00:00:00.000+01:00,118833.889,0.613302432462712,NA,NA,6700.533,0.0345814920497694,2175.222,0.0112263341288646,6336.469,0.0327025555052277,25766.094,0.132978969705038,32715.263,0.168843673680976,1233.198,0.00636454246741139,193760.668,1,711279.039,1
2013-10-30T00:00:00.000+01:00,133855.223,0.615201044406535,NA,NA,6680.658,0.030704425922348,2383.503,0.0109546232271124,6201.544,0.0285024092465416,34066.266,0.156569179390414,33182.549,0.152507599952757,1209.899,0.00556071785429264,217579.642,1,729764.804,1
2013-10-31T00:00:00.000+01:00,135757.955,0.605855815871896,NA,NA,6759.743,0.0301671427677983,1708.468,0.0076244907639558,6200.68,0.0276721761193335,38817.137,0.173231750632559,33593.672,0.149920655166711,1238.687,0.00552796867774645,224076.342,1,706826.16,1
2013-11-01T00:00:00.000+01:00,106784.201,0.634802101275177,NA,NA,6167.627,0.0366648112999555,1150.084,0.00683692655847995,5151.26,0.0306227947729343,21523.432,0.12795076174474,26171.453,0.155581941918773,1268.464,0.00754066242994052,168216.521,1,636318.577,1
2013-11-02T00:00:00.000+01:00,75367.987,0.549915688894908,NA,NA,6233.86,0.0454847947096479,1941.165,0.014163534555244,5793.257,0.0422699748382592,21457.563,0.156563164399639,25013.919,0.182511793751987,1245.962,0.00909104885031462,137053.713,1,619363.029,1
2013-11-03T00:00:00.000+01:00,73186.057,0.547493927906119,NA,NA,6412.044,0.0479675405312089,1305.254,0.00976440962484389,5942.639,0.0444559920510281,20367.073,0.15236302178051,25189.754,0.188440775822215,1271.825,0.00951433228407427,133674.646,1,586772.419,1
